  6.4986199999999997e+002	  1.3992111986165068e-005	
  6.5017999999999995e+002	  1.4147043298540104e-005	
  6.5049800000000005e+002	  1.4399106992231839e-005	
  6.5081600000000003e+002	  1.4206074540279054e-005	
  6.5113499999999999e+002	  1.4332858365414884e-005	
  6.5145299999999997e+002	  1.4116096407069053e-005	
  6.5177099999999996e+002	  1.4327115794030096e-005	
  6.5208900000000006e+002	  1.3969549238342965e-005	
  6.5240700000000004e+002	  1.4555699987387136e-005	
  6.5272600000000000e+002	  1.4629659913494865e-005	
  6.5304399999999998e+002	  1.4799783316819538e-005	
  6.5336199999999997e+002	  1.4579535506790159e-005	
  6.5367999999999995e+002	  1.4234710628953260e-005	
  6.5399800000000005e+002	  1.4617286831757335e-005	
  6.5431600000000003e+002	  1.4938029160648058e-005	
  6.5463499999999999e+002	  1.4676758201571703e-005	
  6.5495299999999997e+002	  1.4974551208524150e-005	
  6.5527099999999996e+002	  1.5138154894074629e-005	
  6.5558900000000006e+002	  1.5227718710900796e-005	
  6.5590700000000004e+002	  1.5311592041026206e-005	
  6.5622600000000000e+002	  1.4906729311458753e-005	
  6.5654399999999998e+002	  1.5002151121061801e-005	
  6.5686199999999997e+002	  1.5278176479104959e-005	
  6.5717999999999995e+002	  1.5691253891600265e-005	
  6.5749800000000005e+002	  1.5590178035086983e-005	
  6.5781600000000003e+002	  1.5705461675963955e-005	
  6.5813499999999999e+002	  1.5364736670666797e-005	
  6.5845299999999997e+002	  1.5827803859481925e-005	
  6.5877099999999996e+002	  1.5816525050161354e-005	
  6.5908900000000006e+002	  1.5522686011471870e-005	
  6.5940700000000004e+002	  1.5776426597404201e-005	
  6.5972500000000002e+002	  1.5899943586367954e-005	
  6.6004399999999998e+002	  1.5960750583355421e-005	
  6.6036199999999997e+002	  1.5678229833209696e-005	
  6.6067999999999995e+002	  1.6240310883389070e-005	
  6.6099800000000005e+002	  1.6404138674198590e-005	
  6.6131600000000003e+002	  1.6079517874607540e-005	
  6.6163400000000001e+002	  1.5878706184258191e-005	
  6.6195200000000000e+002	  1.5663097377031418e-005	
  6.6227099999999996e+002	  1.5704931358452943e-005	
  6.6258900000000006e+002	  1.5979190918444957e-005	
  6.6290700000000004e+002	  1.5971269753709441e-005	
  6.6322500000000002e+002	  1.6013901131168661e-005	
  6.6354300000000001e+002	  1.6074784156648576e-005	
  6.6386099999999999e+002	  1.5714920886648457e-005	
  6.6417899999999997e+002	  1.5714419740224381e-005	
