  8.9950599999999997e+002	  5.7315317473212455e-005	
  8.9965599999999995e+002	  5.6464279789372978e-005	
  8.9980600000000004e+002	  5.6595978540199238e-005	
  8.9995500000000004e+002	  5.8162005717130528e-005	
  9.0010500000000002e+002	  5.7624823220964157e-005	
  9.0025500000000000e+002	  5.8474707280978972e-005	
  9.0040499999999997e+002	  5.7563925701981917e-005	
  9.0055399999999997e+002	  5.8700010379158474e-005	
  9.0070399999999995e+002	  5.9483733159628188e-005	
  9.0085400000000004e+002	  5.9070521235974835e-005	
  9.0100400000000002e+002	  5.9796725508403369e-005	
  9.0115300000000002e+002	  6.0953329636655121e-005	
  9.0130300000000000e+002	  6.1428790765681257e-005	
  9.0145299999999997e+002	  6.0374101038789567e-005	
  9.0160299999999995e+002	  6.1519324274129052e-005	
  9.0175199999999995e+002	  6.1501125136350981e-005	
  9.0190200000000004e+002	  6.1384686224879093e-005	
  9.0205200000000002e+002	  6.1925159499843279e-005	
  9.0220200000000000e+002	  6.2091713389205753e-005	
  9.0235100000000000e+002	  6.3028743475922015e-005	
  9.0250099999999998e+002	  6.4209807721934186e-005	
  9.0265099999999995e+002	  6.5159804094868452e-005	
  9.0279999999999995e+002	  6.4500306020255410e-005	
  9.0295000000000005e+002	  6.5089980829838762e-005	
  9.0310000000000002e+002	  6.4784444922035190e-005	
  9.0325000000000000e+002	  6.4739058883626807e-005	
  9.0339900000000000e+002	  6.5290727808868220e-005	
  9.0354899999999998e+002	  6.5368013426538650e-005	
  9.0369899999999996e+002	  6.7567041427154268e-005	
  9.0384799999999996e+002	  6.6724951462191186e-005	
  9.0399800000000005e+002	  6.8371077917054292e-005	
  9.0414800000000002e+002	  6.8176651006755914e-005	
  9.0429800000000000e+002	  6.8770006154340527e-005	
  9.0444700000000000e+002	  6.8896530937633199e-005	
  9.0459699999999998e+002	  6.9394462958502419e-005	
  9.0474699999999996e+002	  6.9473920516172094e-005	
  9.0489599999999996e+002	  6.9315288807777779e-005	
  9.0504600000000005e+002	  7.0444175258576049e-005	
  9.0519600000000003e+002	  7.0914672557810936e-005	
  9.0534500000000003e+002	  7.1302402966815016e-005	
  9.0549500000000000e+002	  7.2339024818965201e-005	
  9.0564499999999998e+002	  7.1645279350538953e-005	
  9.0579399999999998e+002	  7.2808552725170942e-005	
  9.0594399999999996e+002	  7.4434029551063296e-005	
  9.0609400000000005e+002	  7.3646179681249052e-005	
  9.0624300000000005e+002	  7.5080034256171202e-005	
  9.0639300000000003e+002	  7.5594803021598363e-005	
  9.0654200000000003e+002	  7.6468914759993895e-005	
  9.0669200000000001e+002	  7.5993574318096853e-005	
  9.0684199999999998e+002	  7.6966387403187459e-005	
  9.0699099999999999e+002	  7.7035463791856493e-005	
  9.0714099999999996e+002	  7.8655251204585167e-005	
  9.0729100000000005e+002	  7.9385065670763776e-005	
  9.0744000000000005e+002	  8.0832043437705894e-005	
  9.0759000000000003e+002	  8.1985750133479741e-005	
  9.0774000000000001e+002	  8.0847713634253369e-005	
