5.001198000000000e+2	5.850989525081378e+0
5.013179000000000e+2	5.907889525081379e+0
5.027556000000000e+2	5.986386177884616e+0
5.041933000000000e+2	6.095538481570514e+0
5.053914000000000e+2	6.186500000000000e+0
5.062301000000000e+2	6.282022403071658e+0
5.070687000000000e+2	6.377533416802300e+0
5.081470000000000e+2	6.504908439209863e+0
5.095847000000000e+2	6.686904219604934e+0
5.115016000000000e+2	7.014625594718673e+0
5.130590999999999e+2	7.306340053024346e+0
5.146165999999999e+2	7.619400000000000e+0
5.161740999999999e+2	8.051600000000000e+0
5.177315999999999e+2	8.476601695357325e+0
5.190495000000000e+2	8.814545445232757e+0
5.201278000000000e+2	9.084396596729512e+0
5.209664000000000e+2	9.293996885596536e+0
5.216853000000000e+2	9.473112457613853e+0
5.231230000000001e+2	9.771398992006688e+0
5.239616999999999e+2	9.875512917723347e+0
5.248003000000000e+2	9.979614429713336e+0
5.255191999999999e+2	1.006885671086000e+1
5.269569000000000e+2	1.017440661009483e+1
5.289936000000000e+2	1.030327341819109e+1
5.312700000000000e+2	1.035306727650071e+1
5.329473000000001e+2	1.032726207900020e+1
5.343850000000000e+2	1.030514311850031e+1
5.352236000000000e+2	1.022008069257548e+1
5.357029000000000e+2	1.016458957675944e+1
5.364218000000000e+2	1.008135869180189e+1
5.383387000000000e+2	9.859428961136789e+0
5.402555999999999e+2	9.590328461879563e+0
5.424121000000000e+2	9.219371538120458e+0
5.439697000000000e+2	8.973617647562390e+0
5.451677000000000e+2	8.804503920729366e+0
5.466054000000000e+2	8.601553332191926e+0
5.472045000000001e+2	8.516982352437610e+0
5.475639000000000e+2	8.466248234387712e+0
5.482827000000000e+2	8.355556080534202e+0
5.488818000000000e+2	8.255605058680698e+0
5.492412000000001e+2	8.195644455685947e+0
5.493610000000000e+2	8.175657588021045e+0
5.499601000000000e+2	8.075706566167538e+0
5.500798999999999e+2	8.055719698502635e+0
5.504393000000000e+2	7.995759095507886e+0
5.510383000000001e+2	7.895824757183312e+0
5.513978000000000e+2	7.835847470659651e+0
5.518769999999999e+2	7.755900000000000e+0
5.525958000000001e+2	7.650707317242803e+0
5.539138000000000e+2	7.457824796550034e+0
5.542732000000000e+2	7.405228455171453e+0
5.549920000000000e+2	7.300035772414274e+0
5.551118000000000e+2	7.282503658621402e+0
5.552315999999999e+2	7.264971544828547e+0
5.553515000000000e+2	7.247424796550043e+0
5.555911000000000e+2	7.212360568964315e+0
5.561901000000000e+2	7.124699999999992e+0
5.570288000000001e+2	7.001960568964307e+0
5.575080000000000e+2	6.931832113792855e+0
5.587061000000000e+2	6.742630203817882e+0
5.599041000000000e+2	6.551903675183763e+0
5.600240000000000e+2	6.532815101908941e+0
5.614616999999999e+2	6.305787651424584e+0
5.631390000000000e+2	6.064800403798869e+0
5.662540000000000e+2	5.613328063816090e+0
5.694888000000000e+2	5.122087122314180e+0
5.730830999999999e+2	4.590984264340724e+0
5.767971000000000e+2	4.012764201395100e+0
5.807508000000000e+2	3.405212469073236e+0
5.853035000000000e+2	2.812775142271800e+0
5.898561999999999e+2	2.267455756019267e+0
5.939297000000000e+2	1.930329495987159e+0
5.984824000000000e+2	1.678553586333540e+0
6.029154000000000e+2	1.567309339100084e+0
6.071087000000000e+2	1.492573221117061e+0
6.123801999999999e+2	1.367541469013008e+0
6.171726000000000e+2	1.292411974687967e+0
6.230431000000000e+2	1.222691822669497e+0
6.267572000000000e+2	1.180000000000000e+0
6.302315999999999e+2	1.141334334919178e+0
6.350000000000000e+2	1.101457221329740e+0
6.400000000000000e+2	1.060000000000000e+0
6.450000000000000e+2	1.010000000000000e+0
6.500000000000000e+2	9.700000000000000e-1
