450	41.3600
452	39.6720
454	38.2400
456	37.0640
458	36.0440
460	35.1760
462	34.4440
464	33.7600
466	33.2440
468	32.8040
470	32.5280
472	32.3760
474	32.3480
476	32.5320
478	32.7880
480	33.1480
482	33.6800
484	34.2080
486	34.7600
488	35.3720
490	35.9480
492	36.4920
494	37.0040
496	37.3800
498	37.6440
500	37.7360
502	37.7480
504	37.5680
506	37.2760
508	36.8120
510	36.2120
512	35.5600
514	34.8760
516	34.1040
518	33.3440
520	32.5520
522	31.7800
524	30.9800
526	30.2760
528	29.5560
530	28.9320
532	28.3480
534	27.7840
536	27.2240
538	26.5680
540	25.8880
542	25.0480
544	24.1040
546	23.0680
548	21.9720
550	20.8680
552	19.8320
554	18.8880
556	18.1120
558	17.4920
560	17.0160
562	16.6440
564	16.4160
566	16.2360
568	16.0840
570	15.9160
572	15.7680
574	15.6200
576	15.4320
578	15.2320
580	14.9760
582	14.7160
584	14.4120
586	14.0880
588	13.7400
590	13.4120
592	13.0920
594	12.8160
596	12.5720
598	12.3760
600	12.2520
602	12.1960
604	12.1880
606	12.2640
608	12.3760
610	12.5800
612	12.8240
614	13.1560
616	13.5680
618	13.9600
620	14.3800
622	14.8400
624	15.2520
626	15.6120
628	15.8880
630	16.0840
