  6.5000000000000000e+002	  1.5985344025699017e-003	
  6.5029999999999995e+002	  1.6183955453079170e-003	
  6.5060000000000002e+002	  1.6243592119572841e-003	
  6.5089999999999998e+002	  1.6177149763419729e-003	
  6.5120000000000005e+002	  1.6605316991464914e-003	
  6.5150000000000000e+002	  1.6532320701683621e-003	
  6.5179999999999995e+002	  1.6504384532944180e-003	
  6.5210000000000002e+002	  1.6484224678801364e-003	
  6.5239999999999998e+002	  1.6534749861474298e-003	
  6.5270000000000005e+002	  1.6716809143005312e-003	
  6.5300000000000000e+002	  1.6502003728792924e-003	
  6.5329999999999995e+002	  1.6660810761687369e-003	
  6.5360000000000002e+002	  1.6816787714215762e-003	
  6.5389999999999998e+002	  1.7144551593206835e-003	
  6.5420000000000005e+002	  1.7195584103572746e-003	
  6.5450000000000000e+002	  1.7266738709580721e-003	
  6.5479999999999995e+002	  1.7186120094314710e-003	
  6.5510000000000002e+002	  1.7208166254080975e-003	
  6.5539999999999998e+002	  1.7381579299267837e-003	
  6.5570000000000005e+002	  1.7550292860746429e-003	
  6.5600000000000000e+002	  1.7835829037297403e-003	
  6.5629999999999995e+002	  1.7683085257986638e-003	
  6.5660000000000002e+002	  1.8152550488601670e-003	
  6.5689999999999998e+002	  1.8366315271061936e-003	
  6.5720000000000005e+002	  1.8044900359190290e-003	
  6.5750000000000000e+002	  1.8120007775349629e-003	
  6.5779999999999995e+002	  1.8325947122232718e-003	
  6.5810000000000002e+002	  1.8380373125499287e-003	
  6.5839999999999998e+002	  1.8559981992374692e-003	
  6.5870000000000005e+002	  1.8809620707646601e-003	
  6.5900000000000000e+002	  1.8943824077039657e-003	
  6.5929999999999995e+002	  1.8886859237290247e-003	
  6.5960000000000002e+002	  1.8882411616339557e-003	
  6.5989999999999998e+002	  1.8908707206821247e-003	
  6.6020000000000005e+002	  1.9125231671256284e-003	
  6.6050000000000000e+002	  1.9309260438216387e-003	
  6.6079999999999995e+002	  1.9252731847587319e-003	
  6.6110000000000002e+002	  1.9309111991529981e-003	
  6.6139999999999998e+002	  1.9422627439813949e-003	
  6.6170000000000005e+002	  1.9313491364016460e-003	
  6.6200000000000000e+002	  1.9201946415133104e-003	
  6.6229999999999995e+002	  1.9612954250683274e-003	
  6.6260000000000002e+002	  1.9742579399032270e-003	
  6.6289999999999998e+002	  1.9450340474170104e-003	
  6.6320000000000005e+002	  1.9519917464788392e-003	
  6.6350000000000000e+002	  1.9748776929258225e-003	
  6.6379999999999995e+002	  1.9676622441339294e-003	
  6.6410000000000002e+002	  1.9728019495280366e-003	
  6.6439999999999998e+002	  1.9541195992518368e-003	
  6.6470000000000005e+002	  1.9547790960081561e-003	
  6.6500000000000000e+002	  1.9593111656345105e-003	
  6.6529999999999995e+002	  1.9654844202544267e-003	
  6.6560000000000002e+002	  1.9646697789861699e-003	
  6.6589999999999998e+002	  1.9468198735938848e-003	
  6.6620000000000005e+002	  1.9462432153419971e-003	
  6.6650000000000000e+002	  1.9709273727778276e-003	
  6.6679999999999995e+002	  1.9693813924940308e-003	
  6.6710000000000002e+002	  1.9598890560653102e-003	
  6.6739999999999998e+002	  1.9615064759736273e-003	
  6.6770000000000005e+002	  1.9739136566239153e-003	
  6.6800000000000000e+002	  1.9660560302280894e-003	
  6.6829999999999995e+002	  1.9525586581991684e-003	
  6.6860000000000002e+002	  1.9726530815859953e-003	
  6.6889999999999998e+002	  1.9565685976356607e-003	
  6.6920000000000005e+002	  1.9631575790345483e-003	
  6.6950000000000000e+002	  1.9471326137851244e-003	
  6.6979999999999995e+002	  1.9510128488293165e-003	
  6.7010000000000002e+002	  1.9656264652965797e-003	
  6.7039999999999998e+002	  1.9644578307040708e-003	
  6.7070000000000005e+002	  1.9589461367070060e-003	
  6.7100000000000000e+002	  1.9624801700815100e-003	
  6.7129999999999995e+002	  1.9654999811477480e-003	
  6.7160000000000002e+002	  1.9606562444200492e-003	
  6.7189999999999998e+002	  1.9631420368912867e-003	
  6.7220000000000005e+002	  1.9817798277705564e-003	
