650.000	 8.9064E-05
651.000	 8.7315E-05
652.000	 8.5680E-05
653.000	 8.4230E-05
654.000	 8.2895E-05
655.000	 8.1606E-05
656.000	 8.0455E-05
657.000	 7.9442E-05
658.000	 7.8498E-05
659.000	 7.7716E-05
660.000	 7.7025E-05
661.000	 7.6380E-05
662.000	 7.5828E-05
663.000	 7.5414E-05
664.000	 7.5045E-05
665.000	 7.4700E-05
666.000	 7.4447E-05
667.000	 7.4286E-05
668.000	 7.4124E-05
669.000	 7.4032E-05
670.000	 7.3963E-05
671.000	 7.3940E-05
672.000	 7.3940E-05
673.000	 7.3986E-05
674.000	 7.3986E-05
675.000	 7.3917E-05
676.000	 7.3848E-05
677.000	 7.3802E-05
678.000	 7.3779E-05
679.000	 7.3687E-05
680.000	 7.3526E-05
681.000	 7.3342E-05
682.000	 7.3227E-05
683.000	 7.3042E-05
684.000	 7.2812E-05
685.000	 7.2674E-05
686.000	 7.2536E-05
687.000	 7.2283E-05
688.000	 7.2168E-05
689.000	 7.1961E-05
690.000	 7.1891E-05
691.000	 7.1868E-05
692.000	 7.1868E-05
693.000	 7.1891E-05
694.000	 7.1938E-05
695.000	 7.2053E-05
696.000	 7.2283E-05
697.000	 7.2467E-05
698.000	 7.2835E-05
699.000	 7.3227E-05
700.000	 7.3641E-05
701.000	 7.4101E-05
702.000	 7.4654E-05
703.000	 7.5252E-05
704.000	 7.5874E-05
705.000	 7.6495E-05
706.000	 7.7163E-05
707.000	 7.7946E-05
708.000	 7.8682E-05
709.000	 7.9419E-05
710.000	 8.0225E-05
711.000	 8.1122E-05
712.000	 8.2043E-05
713.000	 8.2918E-05
714.000	 8.3770E-05
715.000	 8.4714E-05
716.000	 8.5726E-05
717.000	 8.6670E-05
718.000	 8.7637E-05
719.000	 8.8719E-05
720.000	 8.9755E-05
721.000	 9.0768E-05
722.000	 9.1804E-05
723.000	 9.2886E-05
724.000	 9.3991E-05
725.000	 9.5142E-05
726.000	 9.6247E-05
727.000	 9.7375E-05
728.000	 9.8549E-05
729.000	 9.9723E-05
730.000	 1.0089E-04
731.000	 1.0209E-04
732.000	 1.0331E-04
733.000	 1.0451E-04
734.000	 1.0573E-04
735.000	 1.0695E-04
736.000	 1.0819E-04
737.000	 1.0943E-04
738.000	 1.1074E-04
739.000	 1.1199E-04
740.000	 1.1325E-04
741.000	 1.1454E-04
742.000	 1.1583E-04
743.000	 1.1714E-04
744.000	 1.1848E-04
745.000	 1.1977E-04
746.000	 1.2106E-04
747.000	 1.2240E-04
748.000	 1.2376E-04
749.000	 1.2514E-04
750.000	 1.2649E-04
751.000	 1.2785E-04
752.000	 1.2921E-04
753.000	 1.3057E-04
754.000	 1.3193E-04
755.000	 1.3331E-04
756.000	 1.3481E-04
757.000	 1.3609E-04
758.000	 1.3752E-04
759.000	 1.3883E-04
760.000	 1.4033E-04
761.000	 1.4173E-04
762.000	 1.4316E-04
763.000	 1.4463E-04
764.000	 1.4606E-04
765.000	 1.4749E-04
766.000	 1.4892E-04
767.000	 1.5044E-04
768.000	 1.5184E-04
769.000	 1.5327E-04
770.000	 1.5469E-04
771.000	 1.5619E-04
772.000	 1.5766E-04
773.000	 1.5909E-04
774.000	 1.6054E-04
775.000	 1.6201E-04
776.000	 1.6347E-04
777.000	 1.6496E-04
778.000	 1.6641E-04
779.000	 1.6798E-04
780.000	 1.6943E-04
781.000	 1.7085E-04
782.000	 1.7230E-04
783.000	 1.7378E-04
784.000	 1.7525E-04
785.000	 1.7682E-04
786.000	 1.7824E-04
787.000	 1.7974E-04
788.000	 1.8126E-04
789.000	 1.8280E-04
790.000	 1.8428E-04
791.000	 1.8577E-04
792.000	 1.8724E-04
793.000	 1.8869E-04
794.000	 1.9024E-04
795.000	 1.9176E-04
796.000	 1.9318E-04
797.000	 1.9470E-04
798.000	 1.9622E-04
799.000	 1.9770E-04
800.000	 1.9919E-04
801.000	 2.0064E-04
802.000	 2.0212E-04
803.000	 2.0361E-04
804.000	 2.0509E-04
805.000	 2.0656E-04
806.000	 2.0805E-04
807.000	 2.0953E-04
808.000	 2.1096E-04
809.000	 2.1241E-04
810.000	 2.1388E-04
811.000	 2.1533E-04
812.000	 2.1676E-04
813.000	 2.1818E-04
814.000	 2.1959E-04
815.000	 2.2106E-04
816.000	 2.2251E-04
817.000	 2.2394E-04
818.000	 2.2534E-04
819.000	 2.2670E-04
820.000	 2.2815E-04
821.000	 2.2958E-04
822.000	 2.3094E-04
823.000	 2.3229E-04
824.000	 2.3372E-04
825.000	 2.3506E-04
826.000	 2.3648E-04
827.000	 2.3787E-04
828.000	 2.3925E-04
829.000	 2.4054E-04
830.000	 2.4187E-04
831.000	 2.4318E-04
832.000	 2.4450E-04
833.000	 2.4585E-04
834.000	 2.4721E-04
835.000	 2.4855E-04
836.000	 2.4979E-04
837.000	 2.5108E-04
838.000	 2.5235E-04
839.000	 2.5363E-04
840.000	 2.5488E-04
841.000	 2.5617E-04
842.000	 2.5741E-04
843.000	 2.5858E-04
844.000	 2.5980E-04
845.000	 2.6102E-04
846.000	 2.6222E-04
847.000	 2.6339E-04
848.000	 2.6459E-04
849.000	 2.6581E-04
850.000	 2.6694E-04
851.000	 2.6807E-04
852.000	 2.6920E-04
853.000	 2.7030E-04
854.000	 2.7141E-04
855.000	 2.7260E-04
856.000	 2.7359E-04
857.000	 2.7472E-04
858.000	 2.7578E-04
859.000	 2.7684E-04
860.000	 2.7787E-04
861.000	 2.7886E-04
862.000	 2.7983E-04
863.000	 2.8084E-04
864.000	 2.8188E-04
