5.052526000000000e+2	7.983758432748382e+0
5.098637000000000e+2	8.367381546605160e+0
5.148757000000001e+2	8.894403412850339e+0
5.194868000000000e+2	9.184397163120568e+0
5.220930000000000e+2	9.152329000741504e+0
5.234964000000000e+2	9.135060771487118e+0
5.246993000000000e+2	9.127659574468085e+0
5.257016999999999e+2	9.127659574468085e+0
5.281074000000000e+2	9.127659574468085e+0
5.319166000000000e+2	8.984764285611339e+0
5.349238000000000e+2	8.795640387666667e+0
5.363271999999999e+2	8.648539829907774e+0
5.379310000000001e+2	8.480433891092227e+0
5.389335000000000e+2	8.375354577173680e+0
5.413392000000000e+2	8.150964461938574e+0
5.435445000000000e+2	7.950356884082005e+0
5.461508000000000e+2	7.794325848068171e+0
5.481556000000001e+2	7.747044655213294e+0
5.497594000000000e+2	7.709220644289189e+0
5.507619000000000e+2	7.685577689462269e+0
5.517641999999999e+2	7.661939451434315e+0
5.523656999999999e+2	7.646807944620856e+0
5.529670999999999e+2	7.629787800060000e+0
5.555734000000000e+2	7.556027236759438e+0
5.573777000000000e+2	7.504963972989650e+0
5.583801000000000e+2	7.465000043835027e+0
5.603849000000000e+2	7.292322673117954e+0
5.617883000000001e+2	7.171445068337256e+0
5.631917000000000e+2	7.021443380662121e+0
5.643945000000000e+2	6.830486125833141e+0
5.659983999999999e+2	6.575849992627134e+0
5.680032000000000e+2	6.257566733164930e+0
5.724138000000000e+2	5.591012056282752e+0
5.772254000000000e+2	4.942574770801925e+0
5.854451000000000e+2	3.986325189863446e+0
5.960706000000000e+2	3.170494642644886e+0
6.026865000000000e+2	2.893615134583150e+0
6.107057000000000e+2	2.638297872340425e+0
6.229349999999999e+2	2.468896521255826e+0
6.327586000000000e+2	2.342128112388424e+0
6.391740000000000e+2	2.226274842951962e+0
