616	1.5560
618	1.4160
620	1.2920
622	1.1800
624	1.0800
626	0.9840
628	0.9000
630	0.8240
632	0.7520
634	0.6880
636	0.6320
638	0.5800
640	0.5360
642	0.5000
644	0.4680
646	0.4400
648	0.4120
650	0.3920
652	0.3720
654	0.3520
656	0.3360
658	0.3160
660	0.3040
662	0.2880
664	0.2760
666	0.2640
668	0.2520
670	0.2400
672	0.2280
674	0.2200
676	0.2120
678	0.2000
680	0.1960
682	0.1880
684	0.1800
686	0.1760
688	0.1680
690	0.1640
692	0.1600
694	0.1560
696	0.1520
698	0.1480
700	0.1440
702	0.1400
704	0.1360
706	0.1360
708	0.1320
710	0.1320
712	0.1280
714	0.1280
716	0.1240
718	1.2400
720	0.1240
722	0.1200
724	0.1200
726	0.1200
728	0.1160
730	0.1160
732	0.1160
734	0.1160
736	0.1120
738	0.1120
740	0.1120
742	0.1080
744	0.1080
746	0.1080
748	0.1080
750	0.1080
752	0.1040
754	0.1040
756	0.1040
758	0.1040
760	0.1000
762	0.1000
764	0.1000
766	0.1000
768	0.1000
770	0.0960
772	0.0960
774	0.0960
776	0.0960
778	0.0920
780	0.0920
782	0.0920
784	0.0920
786	0.0920
788	0.0880
790	0.0880
792	0.0880
794	0.0880
796	0.0880
798	0.0840
800	0.0840
